,data
0,1.7859366446188236
1,1.6784709791760295
2,3.27155088193626
3,2.936208534517818
4,1.8280935183242744
5,2.2759110044441577
6,-0.7131979002931828
7,1.4255477345722154
8,1.7428042524059086
9,3.193996288918953
10,1.224592183119978
11,3.363808115725785
12,2.393022565418533
13,4.338399231622864
14,2.218703489139666
15,4.249573590369272
16,1.2772492116778458
17,2.670986997585693
18,2.672802469885027
19,2.803154659351874
20,2.8186867730402003
21,4.045894682678343
22,2.8172722968101818
23,2.5912850129346374
24,4.714607171475752
25,3.0748812022346574
26,2.415151430292258
27,5.084276999255366
28,1.618497321964756
29,3.1399640578807833
30,2.585409441337238
31,1.4282123172227938
32,3.946968992241076
33,3.9015072427924147
34,1.4615539483893611
35,3.3152879675961318
36,0.8610883249474672
37,1.5846247661204513
38,3.3008645961353777
39,2.5598096547504334
40,2.0555970301273803
41,2.0772390456155843
42,4.5040702055761646
43,5.974859399378379
44,4.380447530356234
45,2.1696797399197756
46,3.8499861681336656
47,2.3855504252556603
48,1.069255413968907
49,4.222538413079841
50,6.331759016502463
51,4.728601687526809
52,3.4084784916817763
53,3.3992532300621985
54,1.9901979234745177
55,3.3762437051645433
56,-0.13374474944752235
57,1.516351339698821
58,4.847045698220372
59,2.0900856207517586
