,data
0,1.1339611239963336
1,1.9225793946023904
2,0.23731499005598478
3,-0.41400597403852046
4,3.826167689820748
5,1.1129118065635597
6,2.099109814475185
7,1.4468812069258072
8,-0.07135651961500811
9,1.9291173502902947
10,1.41088027678802
11,0.8798380782192607
12,2.2401829843723595
13,0.22557522194178325
14,1.06986317160107
15,2.032631878422334
16,0.9618856570262676
17,0.7928031677779532
18,0.8246048746689272
19,2.697438680516556
20,2.9727427724425572
21,1.5554852115206812
22,1.075827637656781
23,1.7097106941303464
24,2.1315180878136037
25,0.6616300466288768
26,-0.20977542825147522
27,0.777391075120418
28,2.0645776590188354
29,1.8371330402581085
